Day,country,cases,rate
2020-01-29,Republic of the Congo,0,0.0
2020-01-30,Republic of the Congo,0,0.0
2020-01-31,Republic of the Congo,0,0.0
2020-02-01,Republic of the Congo,0,0.0
2020-02-02,Republic of the Congo,0,0.0
2020-02-03,Republic of the Congo,0,0.0
2020-02-04,Republic of the Congo,0,0.0
2020-02-05,Republic of the Congo,0,0.0
2020-02-06,Republic of the Congo,0,0.0
2020-02-07,Republic of the Congo,0,0.0
2020-02-08,Republic of the Congo,0,0.0
2020-02-09,Republic of the Congo,0,0.0
2020-02-10,Republic of the Congo,0,0.0
2020-02-11,Republic of the Congo,0,0.0
2020-02-12,Republic of the Congo,0,0.0
2020-02-13,Republic of the Congo,0,0.0
2020-02-14,Republic of the Congo,0,0.0
2020-02-15,Republic of the Congo,0,0.0
2020-02-16,Republic of the Congo,0,0.0
2020-02-17,Republic of the Congo,0,0.0
2020-02-18,Republic of the Congo,0,0.0
2020-02-19,Republic of the Congo,0,0.0
2020-02-20,Republic of the Congo,0,0.0
2020-02-21,Republic of the Congo,0,0.0
2020-02-22,Republic of the Congo,0,0.0
2020-02-23,Republic of the Congo,0,0.0
2020-02-24,Republic of the Congo,0,0.0
2020-02-25,Republic of the Congo,0,0.0
2020-02-26,Republic of the Congo,0,0.0
2020-02-27,Republic of the Congo,0,0.0
2020-02-28,Republic of the Congo,0,0.0
2020-02-29,Republic of the Congo,0,0.0
2020-03-01,Republic of the Congo,0,0.0
2020-03-02,Republic of the Congo,0,0.0
2020-03-03,Republic of the Congo,0,0.0
2020-03-04,Republic of the Congo,0,0.0
2020-03-05,Republic of the Congo,0,0.0
2020-03-06,Republic of the Congo,0,0.0
2020-03-07,Republic of the Congo,0,0.0
2020-03-08,Republic of the Congo,0,0.0
2020-03-09,Republic of the Congo,0,0.0
2020-03-10,Republic of the Congo,0,0.0
2020-03-11,Republic of the Congo,0,0.0
2020-03-12,Republic of the Congo,0,0.0
2020-03-13,Republic of the Congo,0,0.0
2020-03-14,Republic of the Congo,0,0.0
2020-03-15,Republic of the Congo,0,0.0
2020-03-16,Republic of the Congo,1,0.0
2020-01-22,Reunion,0,0.0
2020-01-23,Reunion,0,0.0
2020-01-24,Reunion,0,0.0
2020-01-25,Reunion,0,0.0
2020-01-26,Reunion,0,0.0
2020-01-27,Reunion,0,0.0
2020-01-28,Reunion,0,0.0
2020-01-29,Reunion,0,0.0
2020-01-30,Reunion,0,0.0
2020-01-31,Reunion,0,0.0
2020-02-01,Reunion,0,0.0
2020-02-02,Reunion,0,0.0
2020-02-03,Reunion,0,0.0
2020-02-04,Reunion,0,0.0
2020-02-05,Reunion,0,0.0
2020-02-06,Reunion,0,0.0
2020-02-07,Reunion,0,0.0
2020-02-08,Reunion,0,0.0
2020-02-09,Reunion,0,0.0
2020-02-10,Reunion,0,0.0
2020-02-11,Reunion,0,0.0
2020-02-12,Reunion,0,0.0
2020-02-13,Reunion,0,0.0
2020-02-14,Reunion,0,0.0
2020-02-15,Reunion,0,0.0
2020-02-16,Reunion,0,0.0
2020-02-17,Reunion,0,0.0
2020-02-18,Reunion,0,0.0
2020-02-19,Reunion,0,0.0
2020-02-20,Reunion,0,0.0
2020-02-21,Reunion,0,0.0
2020-02-22,Reunion,0,0.0
2020-02-23,Reunion,0,0.0
2020-02-24,Reunion,0,0.0
2020-02-25,Reunion,0,0.0
2020-02-26,Reunion,0,0.0
2020-02-27,Reunion,0,0.0
2020-02-28,Reunion,0,0.0
2020-02-29,Reunion,0,0.0
2020-03-01,Reunion,0,0.0
2020-03-02,Reunion,0,0.0
2020-03-03,Reunion,0,0.0
2020-03-04,Reunion,0,0.0
2020-03-05,Reunion,0,0.0
2020-03-06,Reunion,0,0.0
2020-03-07,Reunion,0,0.0
2020-03-08,Reunion,0,0.0
2020-03-09,Reunion,0,0.0
2020-03-10,Reunion,0,0.0
2020-03-11,Reunion,1,0.0
2020-03-12,Reunion,1,400.0
2020-03-13,Reunion,5,20.0
2020-03-14,Reunion,6,16.66666666666667
2020-03-15,Reunion,7,28.571428571428584
2020-03-16,Reunion,9,0.0
2020-01-22,Romania,0,0.0
2020-01-23,Romania,0,0.0
2020-01-24,Romania,0,0.0
2020-01-25,Romania,0,0.0
2020-01-26,Romania,0,0.0
2020-01-27,Romania,0,0.0
2020-01-28,Romania,0,0.0
2020-01-29,Romania,0,0.0
2020-01-30,Romania,0,0.0
2020-01-31,Romania,0,0.0
2020-02-01,Romania,0,0.0
2020-02-02,Romania,0,0.0
2020-02-03,Romania,0,0.0
2020-02-04,Romania,0,0.0
2020-02-05,Romania,0,0.0
2020-02-06,Romania,0,0.0
2020-02-07,Romania,0,0.0
2020-02-08,Romania,0,0.0
2020-02-09,Romania,0,0.0
2020-02-10,Romania,0,0.0
2020-02-11,Romania,0,0.0
2020-02-12,Romania,0,0.0
2020-02-13,Romania,0,0.0
2020-02-14,Romania,0,0.0
2020-02-15,Romania,0,0.0
2020-02-16,Romania,0,0.0
2020-02-17,Romania,0,0.0
2020-02-18,Romania,0,0.0
2020-02-19,Romania,0,0.0
2020-02-20,Romania,0,0.0
2020-02-21,Romania,0,0.0
2020-02-22,Romania,0,0.0
2020-02-23,Romania,0,0.0
2020-02-24,Romania,0,0.0
2020-02-25,Romania,0,0.0
2020-02-26,Romania,1,0.0
2020-02-27,Romania,1,200.0
2020-02-28,Romania,3,0.0
2020-02-29,Romania,3,0.0
2020-03-01,Romania,3,0.0
2020-03-02,Romania,3,0.0
2020-03-03,Romania,3,33.33333333333334
2020-03-04,Romania,4,50.0
2020-03-05,Romania,6,50.0
2020-03-06,Romania,9,0.0
2020-03-07,Romania,9,66.66666666666666
2020-03-08,Romania,15,0.0
2020-03-09,Romania,15,66.66666666666666
2020-03-10,Romania,25,80.0
2020-03-11,Romania,45,8.888888888888886
2020-03-12,Romania,49,81.63265306122449
2020-03-13,Romania,89,38.202247191011224
2020-03-14,Romania,123,6.504065040650403
2020-03-15,Romania,131,20.610687022900763
2020-03-16,Romania,158,0.0
2020-01-22,Russia,0,0.0
2020-01-23,Russia,0,0.0
2020-01-24,Russia,0,0.0
2020-01-25,Russia,0,0.0
2020-01-26,Russia,0,0.0
2020-01-27,Russia,0,0.0
2020-01-28,Russia,0,0.0
2020-01-29,Russia,0,0.0
2020-01-30,Russia,0,0.0
2020-01-31,Russia,2,0.0
2020-02-01,Russia,2,0.0
2020-02-02,Russia,2,0.0
2020-02-03,Russia,2,0.0
2020-02-04,Russia,2,0.0
2020-02-05,Russia,2,0.0
2020-02-06,Russia,2,0.0
2020-02-07,Russia,2,0.0
2020-02-08,Russia,2,0.0
2020-02-09,Russia,2,0.0
2020-02-10,Russia,2,0.0
2020-02-11,Russia,2,0.0
2020-02-12,Russia,2,0.0
2020-02-13,Russia,2,0.0
2020-02-14,Russia,2,0.0
2020-02-15,Russia,2,0.0
2020-02-16,Russia,2,0.0
2020-02-17,Russia,2,0.0
2020-02-18,Russia,2,0.0
2020-02-19,Russia,2,0.0
2020-02-20,Russia,2,0.0
2020-02-21,Russia,2,0.0
2020-02-22,Russia,2,0.0
2020-02-23,Russia,2,0.0
2020-02-24,Russia,2,0.0
2020-02-25,Russia,2,0.0
2020-02-26,Russia,2,0.0
2020-02-27,Russia,2,0.0
2020-02-28,Russia,2,0.0
2020-02-29,Russia,2,0.0
2020-03-01,Russia,2,50.0
2020-03-02,Russia,3,0.0
2020-03-03,Russia,3,0.0
2020-03-04,Russia,3,33.33333333333334
2020-03-05,Russia,4,225.0
2020-03-06,Russia,13,0.0
2020-03-07,Russia,13,30.769230769230774
2020-03-08,Russia,17,0.0
2020-03-09,Russia,17,17.647058823529406
2020-03-10,Russia,20,0.0
2020-03-11,Russia,20,40.0
2020-03-12,Russia,28,60.71428571428572
2020-03-13,Russia,45,31.111111111111114
2020-03-14,Russia,59,6.779661016949149
2020-03-15,Russia,63,42.85714285714286
2020-03-16,Russia,90,0.0
2020-01-22,Rwanda,0,0.0
2020-01-23,Rwanda,0,0.0
2020-01-24,Rwanda,0,0.0
2020-01-25,Rwanda,0,0.0
2020-01-26,Rwanda,0,0.0
2020-01-27,Rwanda,0,0.0
2020-01-28,Rwanda,0,0.0
2020-01-29,Rwanda,0,0.0
2020-01-30,Rwanda,0,0.0
2020-01-31,Rwanda,0,0.0
2020-02-01,Rwanda,0,0.0
2020-02-02,Rwanda,0,0.0
2020-02-03,Rwanda,0,0.0
2020-02-04,Rwanda,0,0.0
2020-02-05,Rwanda,0,0.0
2020-02-06,Rwanda,0,0.0
2020-02-07,Rwanda,0,0.0
2020-02-08,Rwanda,0,0.0
2020-02-09,Rwanda,0,0.0
2020-02-10,Rwanda,0,0.0
2020-02-11,Rwanda,0,0.0
2020-02-12,Rwanda,0,0.0
2020-02-13,Rwanda,0,0.0
2020-02-14,Rwanda,0,0.0
2020-02-15,Rwanda,0,0.0
2020-02-16,Rwanda,0,0.0
2020-02-17,Rwanda,0,0.0
2020-02-18,Rwanda,0,0.0
2020-02-19,Rwanda,0,0.0
2020-02-20,Rwanda,0,0.0
2020-02-21,Rwanda,0,0.0
2020-02-22,Rwanda,0,0.0
2020-02-23,Rwanda,0,0.0
2020-02-24,Rwanda,0,0.0
2020-02-25,Rwanda,0,0.0
2020-02-26,Rwanda,0,0.0
2020-02-27,Rwanda,0,0.0
2020-02-28,Rwanda,0,0.0
2020-02-29,Rwanda,0,0.0
2020-03-01,Rwanda,0,0.0
2020-03-02,Rwanda,0,0.0
2020-03-03,Rwanda,0,0.0
2020-03-04,Rwanda,0,0.0
2020-03-05,Rwanda,0,0.0
2020-03-06,Rwanda,0,0.0
2020-03-07,Rwanda,0,0.0
2020-03-08,Rwanda,0,0.0
2020-03-09,Rwanda,0,0.0
2020-03-10,Rwanda,0,0.0
2020-03-11,Rwanda,0,0.0
2020-03-12,Rwanda,0,0.0
2020-03-13,Rwanda,0,0.0
2020-03-14,Rwanda,1,0.0
2020-03-15,Rwanda,1,400.0
2020-03-16,Rwanda,5,0.0
2020-01-22,Saint Lucia,0,0.0
2020-01-23,Saint Lucia,0,0.0
2020-01-24,Saint Lucia,0,0.0
2020-01-25,Saint Lucia,0,0.0
2020-01-26,Saint Lucia,0,0.0
2020-01-27,Saint Lucia,0,0.0
2020-01-28,Saint Lucia,0,0.0
2020-01-29,Saint Lucia,0,0.0
2020-01-30,Saint Lucia,0,0.0
2020-01-31,Saint Lucia,0,0.0
2020-02-01,Saint Lucia,0,0.0
2020-02-02,Saint Lucia,0,0.0
2020-02-03,Saint Lucia,0,0.0
2020-02-04,Saint Lucia,0,0.0
2020-02-05,Saint Lucia,0,0.0
2020-02-06,Saint Lucia,0,0.0
2020-02-07,Saint Lucia,0,0.0
2020-02-08,Saint Lucia,0,0.0
2020-02-09,Saint Lucia,0,0.0
2020-02-10,Saint Lucia,0,0.0
2020-02-11,Saint Lucia,0,0.0
2020-02-12,Saint Lucia,0,0.0
2020-02-13,Saint Lucia,0,0.0
2020-02-14,Saint Lucia,0,0.0
2020-02-15,Saint Lucia,0,0.0
2020-02-16,Saint Lucia,0,0.0
2020-02-17,Saint Lucia,0,0.0
2020-02-18,Saint Lucia,0,0.0
2020-02-19,Saint Lucia,0,0.0
2020-02-20,Saint Lucia,0,0.0
2020-02-21,Saint Lucia,0,0.0
2020-02-22,Saint Lucia,0,0.0
2020-02-23,Saint Lucia,0,0.0
2020-02-24,Saint Lucia,0,0.0
2020-02-25,Saint Lucia,0,0.0
2020-02-26,Saint Lucia,0,0.0
2020-02-27,Saint Lucia,0,0.0
2020-02-28,Saint Lucia,0,0.0
2020-02-29,Saint Lucia,0,0.0
2020-03-01,Saint Lucia,0,0.0
2020-03-02,Saint Lucia,0,0.0
2020-03-03,Saint Lucia,0,0.0
2020-03-04,Saint Lucia,0,0.0
2020-03-05,Saint Lucia,0,0.0
2020-03-06,Saint Lucia,0,0.0
2020-03-07,Saint Lucia,0,0.0
2020-03-08,Saint Lucia,0,0.0
2020-03-09,Saint Lucia,0,0.0
2020-03-10,Saint Lucia,0,0.0
2020-03-11,Saint Lucia,0,0.0
2020-03-12,Saint Lucia,0,0.0
2020-03-13,Saint Lucia,0,0.0
2020-03-14,Saint Lucia,1,100.0
2020-03-15,Saint Lucia,2,0.0
2020-03-16,Saint Lucia,2,0.0
2020-01-22,Saint Vincent and the Grenadines,0,0.0
2020-01-23,Saint Vincent and the Grenadines,0,0.0
2020-01-24,Saint Vincent and the Grenadines,0,0.0
2020-01-25,Saint Vincent and the Grenadines,0,0.0
2020-01-26,Saint Vincent and the Grenadines,0,0.0
2020-01-27,Saint Vincent and the Grenadines,0,0.0
2020-01-28,Saint Vincent and the Grenadines,0,0.0
2020-01-29,Saint Vincent and the Grenadines,0,0.0
2020-01-30,Saint Vincent and the Grenadines,0,0.0
2020-01-31,Saint Vincent and the Grenadines,0,0.0
2020-02-01,Saint Vincent and the Grenadines,0,0.0
2020-02-02,Saint Vincent and the Grenadines,0,0.0
2020-02-03,Saint Vincent and the Grenadines,0,0.0
2020-02-04,Saint Vincent and the Grenadines,0,0.0
2020-02-05,Saint Vincent and the Grenadines,0,0.0
2020-02-06,Saint Vincent and the Grenadines,0,0.0
2020-02-07,Saint Vincent and the Grenadines,0,0.0
2020-02-08,Saint Vincent and the Grenadines,0,0.0
2020-02-09,Saint Vincent and the Grenadines,0,0.0
2020-02-10,Saint Vincent and the Grenadines,0,0.0
2020-02-11,Saint Vincent and the Grenadines,0,0.0
2020-02-12,Saint Vincent and the Grenadines,0,0.0
2020-02-13,Saint Vincent and the Grenadines,0,0.0
2020-02-14,Saint Vincent and the Grenadines,0,0.0
2020-02-15,Saint Vincent and the Grenadines,0,0.0
2020-02-16,Saint Vincent and the Grenadines,0,0.0
2020-02-17,Saint Vincent and the Grenadines,0,0.0
2020-02-18,Saint Vincent and the Grenadines,0,0.0
2020-02-19,Saint Vincent and the Grenadines,0,0.0
2020-02-20,Saint Vincent and the Grenadines,0,0.0
2020-02-21,Saint Vincent and the Grenadines,0,0.0
2020-02-22,Saint Vincent and the Grenadines,0,0.0
2020-02-23,Saint Vincent and the Grenadines,0,0.0
2020-02-24,Saint Vincent and the Grenadines,0,0.0
2020-02-25,Saint Vincent and the Grenadines,0,0.0
2020-02-26,Saint Vincent and the Grenadines,0,0.0
2020-02-27,Saint Vincent and the Grenadines,0,0.0
2020-02-28,Saint Vincent and the Grenadines,0,0.0
2020-02-29,Saint Vincent and the Grenadines,0,0.0
2020-03-01,Saint Vincent and the Grenadines,0,0.0
2020-03-02,Saint Vincent and the Grenadines,0,0.0
2020-03-03,Saint Vincent and the Grenadines,0,0.0
2020-03-04,Saint Vincent and the Grenadines,0,0.0
2020-03-05,Saint Vincent and the Grenadines,0,0.0
2020-03-06,Saint Vincent and the Grenadines,0,0.0
2020-03-07,Saint Vincent and the Grenadines,0,0.0
2020-03-08,Saint Vincent and the Grenadines,0,0.0
2020-03-09,Saint Vincent and the Grenadines,0,0.0
2020-03-10,Saint Vincent and the Grenadines,0,0.0
2020-03-11,Saint Vincent and the Grenadines,0,0.0
2020-03-12,Saint Vincent and the Grenadines,0,0.0
2020-03-13,Saint Vincent and the Grenadines,0,0.0
2020-03-14,Saint Vincent and the Grenadines,1,0.0
2020-03-15,Saint Vincent and the Grenadines,1,0.0
2020-03-16,Saint Vincent and the Grenadines,1,0.0
2020-01-22,San Marino,0,0.0
2020-01-23,San Marino,0,0.0
2020-01-24,San Marino,0,0.0
2020-01-25,San Marino,0,0.0
2020-01-26,San Marino,0,0.0
2020-01-27,San Marino,0,0.0
2020-01-28,San Marino,0,0.0
2020-01-29,San Marino,0,0.0
2020-01-30,San Marino,0,0.0
2020-01-31,San Marino,0,0.0
2020-02-01,San Marino,0,0.0
2020-02-02,San Marino,0,0.0
2020-02-03,San Marino,0,0.0
2020-02-04,San Marino,0,0.0
2020-02-05,San Marino,0,0.0
2020-02-06,San Marino,0,0.0
2020-02-07,San Marino,0,0.0
2020-02-08,San Marino,0,0.0
2020-02-09,San Marino,0,0.0
2020-02-10,San Marino,0,0.0
2020-02-11,San Marino,0,0.0
2020-02-12,San Marino,0,0.0
2020-02-13,San Marino,0,0.0
2020-02-14,San Marino,0,0.0
2020-02-15,San Marino,0,0.0
2020-02-16,San Marino,0,0.0
2020-02-17,San Marino,0,0.0
2020-02-18,San Marino,0,0.0
2020-02-19,San Marino,0,0.0
2020-02-20,San Marino,0,0.0
2020-02-21,San Marino,0,0.0
2020-02-22,San Marino,0,0.0
2020-02-23,San Marino,0,0.0
2020-02-24,San Marino,0,0.0
2020-02-25,San Marino,0,0.0
2020-02-26,San Marino,0,0.0
2020-02-27,San Marino,1,0.0
2020-02-28,San Marino,1,0.0
2020-02-29,San Marino,1,0.0
2020-03-01,San Marino,1,700.0
2020-03-02,San Marino,8,25.0
2020-03-03,San Marino,10,60.0
2020-03-04,San Marino,16,31.25
2020-03-05,San Marino,21,0.0
2020-03-06,San Marino,21,9.523809523809518
2020-03-07,San Marino,23,56.52173913043478
2020-03-08,San Marino,36,0.0
2020-03-09,San Marino,36,41.66666666666666
2020-03-10,San Marino,51,21.568627450980387
2020-03-11,San Marino,62,11.290322580645167
2020-03-12,San Marino,69,15.94202898550725
2020-03-13,San Marino,80,0.0
2020-03-14,San Marino,80,26.25
2020-03-15,San Marino,101,7.920792079207928
2020-03-16,San Marino,109,0.0
2020-01-22,Saudi Arabia,0,0.0
2020-01-23,Saudi Arabia,0,0.0
2020-01-24,Saudi Arabia,0,0.0
2020-01-25,Saudi Arabia,0,0.0
2020-01-26,Saudi Arabia,0,0.0
2020-01-27,Saudi Arabia,0,0.0
2020-01-28,Saudi Arabia,0,0.0
2020-01-29,Saudi Arabia,0,0.0
2020-01-30,Saudi Arabia,0,0.0
2020-01-31,Saudi Arabia,0,0.0
2020-02-01,Saudi Arabia,0,0.0
2020-02-02,Saudi Arabia,0,0.0
2020-02-03,Saudi Arabia,0,0.0
2020-02-04,Saudi Arabia,0,0.0
2020-02-05,Saudi Arabia,0,0.0
2020-02-06,Saudi Arabia,0,0.0
2020-02-07,Saudi Arabia,0,0.0
2020-02-08,Saudi Arabia,0,0.0
2020-02-09,Saudi Arabia,0,0.0
2020-02-10,Saudi Arabia,0,0.0
2020-02-11,Saudi Arabia,0,0.0
2020-02-12,Saudi Arabia,0,0.0
2020-02-13,Saudi Arabia,0,0.0
2020-02-14,Saudi Arabia,0,0.0
2020-02-15,Saudi Arabia,0,0.0
2020-02-16,Saudi Arabia,0,0.0
2020-02-17,Saudi Arabia,0,0.0
2020-02-18,Saudi Arabia,0,0.0
2020-02-19,Saudi Arabia,0,0.0
2020-02-20,Saudi Arabia,0,0.0
2020-02-21,Saudi Arabia,0,0.0
2020-02-22,Saudi Arabia,0,0.0
2020-02-23,Saudi Arabia,0,0.0
2020-02-24,Saudi Arabia,0,0.0
2020-02-25,Saudi Arabia,0,0.0
2020-02-26,Saudi Arabia,0,0.0
2020-02-27,Saudi Arabia,0,0.0
2020-02-28,Saudi Arabia,0,0.0
2020-02-29,Saudi Arabia,0,0.0
2020-03-01,Saudi Arabia,0,0.0
2020-03-02,Saudi Arabia,1,0.0
2020-03-03,Saudi Arabia,1,0.0
2020-03-04,Saudi Arabia,1,400.0
2020-03-05,Saudi Arabia,5,0.0
2020-03-06,Saudi Arabia,5,0.0
2020-03-07,Saudi Arabia,5,120.0
2020-03-08,Saudi Arabia,11,36.363636363636374
2020-03-09,Saudi Arabia,15,33.33333333333334
2020-03-10,Saudi Arabia,20,5.0
2020-03-11,Saudi Arabia,21,114.28571428571428
2020-03-12,Saudi Arabia,45,91.11111111111111
2020-03-13,Saudi Arabia,86,19.767441860465112
2020-03-14,Saudi Arabia,103,0.0
2020-03-15,Saudi Arabia,103,14.5631067961165
2020-03-16,Saudi Arabia,118,0.0
2020-01-22,Senegal,0,0.0
2020-01-23,Senegal,0,0.0
2020-01-24,Senegal,0,0.0
2020-01-25,Senegal,0,0.0
2020-01-26,Senegal,0,0.0
2020-01-27,Senegal,0,0.0
2020-01-28,Senegal,0,0.0
2020-01-29,Senegal,0,0.0
2020-01-30,Senegal,0,0.0
2020-01-31,Senegal,0,0.0
2020-02-01,Senegal,0,0.0
2020-02-02,Senegal,0,0.0
2020-02-03,Senegal,0,0.0
2020-02-04,Senegal,0,0.0
2020-02-05,Senegal,0,0.0
2020-02-06,Senegal,0,0.0
2020-02-07,Senegal,0,0.0
2020-02-08,Senegal,0,0.0
2020-02-09,Senegal,0,0.0
2020-02-10,Senegal,0,0.0
2020-02-11,Senegal,0,0.0
2020-02-12,Senegal,0,0.0
2020-02-13,Senegal,0,0.0
2020-02-14,Senegal,0,0.0
2020-02-15,Senegal,0,0.0
2020-02-16,Senegal,0,0.0
2020-02-17,Senegal,0,0.0
2020-02-18,Senegal,0,0.0
2020-02-19,Senegal,0,0.0
2020-02-20,Senegal,0,0.0
2020-02-21,Senegal,0,0.0
2020-02-22,Senegal,0,0.0
2020-02-23,Senegal,0,0.0
2020-02-24,Senegal,0,0.0
2020-02-25,Senegal,0,0.0
2020-02-26,Senegal,0,0.0
2020-02-27,Senegal,0,0.0
2020-02-28,Senegal,0,0.0
2020-02-29,Senegal,0,0.0
2020-03-01,Senegal,0,0.0
2020-03-02,Senegal,1,100.0
2020-03-03,Senegal,2,100.0
2020-03-04,Senegal,4,0.0
2020-03-05,Senegal,4,0.0
2020-03-06,Senegal,4,0.0
2020-03-07,Senegal,4,0.0
2020-03-08,Senegal,4,0.0
2020-03-09,Senegal,4,0.0
2020-03-10,Senegal,4,0.0
2020-03-11,Senegal,4,0.0
2020-03-12,Senegal,4,150.0
2020-03-13,Senegal,10,0.0
2020-03-14,Senegal,10,140.0
2020-03-15,Senegal,24,0.0
2020-03-16,Senegal,24,0.0
2020-01-22,Serbia,0,0.0
2020-01-23,Serbia,0,0.0
2020-01-24,Serbia,0,0.0
2020-01-25,Serbia,0,0.0
2020-01-26,Serbia,0,0.0
2020-01-27,Serbia,0,0.0
2020-01-28,Serbia,0,0.0
2020-01-29,Serbia,0,0.0
2020-01-30,Serbia,0,0.0
2020-01-31,Serbia,0,0.0
2020-02-01,Serbia,0,0.0
2020-02-02,Serbia,0,0.0
2020-02-03,Serbia,0,0.0
2020-02-04,Serbia,0,0.0
2020-02-05,Serbia,0,0.0
2020-02-06,Serbia,0,0.0
2020-02-07,Serbia,0,0.0
2020-02-08,Serbia,0,0.0
2020-02-09,Serbia,0,0.0
2020-02-10,Serbia,0,0.0
2020-02-11,Serbia,0,0.0
2020-02-12,Serbia,0,0.0
2020-02-13,Serbia,0,0.0
2020-02-14,Serbia,0,0.0
2020-02-15,Serbia,0,0.0
2020-02-16,Serbia,0,0.0
2020-02-17,Serbia,0,0.0
2020-02-18,Serbia,0,0.0
2020-02-19,Serbia,0,0.0
2020-02-20,Serbia,0,0.0
2020-02-21,Serbia,0,0.0
2020-02-22,Serbia,0,0.0
2020-02-23,Serbia,0,0.0
2020-02-24,Serbia,0,0.0
2020-02-25,Serbia,0,0.0
2020-02-26,Serbia,0,0.0
2020-02-27,Serbia,0,0.0
2020-02-28,Serbia,0,0.0
2020-02-29,Serbia,0,0.0
2020-03-01,Serbia,0,0.0
2020-03-02,Serbia,0,0.0
2020-03-03,Serbia,0,0.0
2020-03-04,Serbia,0,0.0
2020-03-05,Serbia,0,0.0
2020-03-06,Serbia,1,0.0
2020-03-07,Serbia,1,0.0
2020-03-08,Serbia,1,0.0
2020-03-09,Serbia,1,400.0
2020-03-10,Serbia,5,140.0
2020-03-11,Serbia,12,58.33333333333334
2020-03-12,Serbia,19,84.21052631578948
2020-03-13,Serbia,35,31.428571428571416
2020-03-14,Serbia,46,4.347826086956516
2020-03-15,Serbia,48,14.583333333333329
2020-03-16,Serbia,55,0.0
2020-01-22,Seychelles,0,0.0
2020-01-23,Seychelles,0,0.0
2020-01-24,Seychelles,0,0.0
2020-01-25,Seychelles,0,0.0
2020-01-26,Seychelles,0,0.0
2020-01-27,Seychelles,0,0.0
2020-01-28,Seychelles,0,0.0
2020-01-29,Seychelles,0,0.0
2020-01-30,Seychelles,0,0.0
2020-01-31,Seychelles,0,0.0
2020-02-01,Seychelles,0,0.0
2020-02-02,Seychelles,0,0.0
2020-02-03,Seychelles,0,0.0
2020-02-04,Seychelles,0,0.0
2020-02-05,Seychelles,0,0.0
2020-02-06,Seychelles,0,0.0
2020-02-07,Seychelles,0,0.0
2020-02-08,Seychelles,0,0.0
2020-02-09,Seychelles,0,0.0
2020-02-10,Seychelles,0,0.0
2020-02-11,Seychelles,0,0.0
2020-02-12,Seychelles,0,0.0
2020-02-13,Seychelles,0,0.0
2020-02-14,Seychelles,0,0.0
2020-02-15,Seychelles,0,0.0
2020-02-16,Seychelles,0,0.0
2020-02-17,Seychelles,0,0.0
2020-02-18,Seychelles,0,0.0
2020-02-19,Seychelles,0,0.0
2020-02-20,Seychelles,0,0.0
2020-02-21,Seychelles,0,0.0
2020-02-22,Seychelles,0,0.0
2020-02-23,Seychelles,0,0.0
2020-02-24,Seychelles,0,0.0
2020-02-25,Seychelles,0,0.0
2020-02-26,Seychelles,0,0.0
2020-02-27,Seychelles,0,0.0
2020-02-28,Seychelles,0,0.0
2020-02-29,Seychelles,0,0.0
2020-03-01,Seychelles,0,0.0
2020-03-02,Seychelles,0,0.0
2020-03-03,Seychelles,0,0.0
2020-03-04,Seychelles,0,0.0
2020-03-05,Seychelles,0,0.0
2020-03-06,Seychelles,0,0.0
2020-03-07,Seychelles,0,0.0
2020-03-08,Seychelles,0,0.0
2020-03-09,Seychelles,0,0.0
2020-03-10,Seychelles,0,0.0
2020-03-11,Seychelles,0,0.0
2020-03-12,Seychelles,0,0.0
2020-03-13,Seychelles,0,0.0
2020-03-14,Seychelles,2,0.0
2020-03-15,Seychelles,2,50.0
2020-03-16,Seychelles,3,0.0
2020-01-22,Singapore,0,0.0
2020-01-23,Singapore,1,200.0
2020-01-24,Singapore,3,0.0
2020-01-25,Singapore,3,33.33333333333334
2020-01-26,Singapore,4,25.0
2020-01-27,Singapore,5,40.0
2020-01-28,Singapore,7,0.0
2020-01-29,Singapore,7,42.85714285714286
2020-01-30,Singapore,10,30.0
2020-01-31,Singapore,13,23.07692307692308
2020-02-01,Singapore,16,12.5
2020-02-02,Singapore,18,0.0
2020-02-03,Singapore,18,33.33333333333334
2020-02-04,Singapore,24,16.66666666666667
2020-02-05,Singapore,28,0.0
2020-02-06,Singapore,28,7.142857142857139
2020-02-07,Singapore,30,10.0
2020-02-08,Singapore,33,21.212121212121218
2020-02-09,Singapore,40,12.5
2020-02-10,Singapore,45,4.444444444444443
2020-02-11,Singapore,47,6.38297872340425
2020-02-12,Singapore,50,16.0
2020-02-13,Singapore,58,15.517241379310349
2020-02-14,Singapore,67,7.462686567164184
2020-02-15,Singapore,72,4.166666666666671
2020-02-16,Singapore,75,2.6666666666666714
2020-02-17,Singapore,77,5.194805194805198
2020-02-18,Singapore,81,3.7037037037037095
2020-02-19,Singapore,84,0.0
2020-02-20,Singapore,84,1.1904761904761898
2020-02-21,Singapore,85,0.0
2020-02-22,Singapore,85,4.705882352941174
2020-02-23,Singapore,89,0.0
2020-02-24,Singapore,89,2.247191011235955
2020-02-25,Singapore,91,2.197802197802204
2020-02-26,Singapore,93,0.0
2020-02-27,Singapore,93,0.0
2020-02-28,Singapore,93,9.677419354838705
2020-02-29,Singapore,102,3.9215686274509807
2020-03-01,Singapore,106,1.8867924528301927
2020-03-02,Singapore,108,1.8518518518518476
2020-03-03,Singapore,110,0.0
2020-03-04,Singapore,110,6.36363636363636
2020-03-05,Singapore,117,11.111111111111114
2020-03-06,Singapore,130,6.15384615384616
2020-03-07,Singapore,138,8.695652173913047
2020-03-08,Singapore,150,0.0
